Date,Hospital,State,Daily,Blood_a,Blood_b,Blood_o,Blood_ab,Location_centre,Location_mobile,Type_wholeblood,Type_apheresis_platelet,Type_apheresis_plasma,Type_other,Social_civilian,Social_student,Social_policearmy,Donations_new,Donations_regular,Donations_irregular
27/10/2022,Hospital Raja Perempuan Zainab II,Kelantan,94,31,29,22,12,16,78,93,1,0,0,26,68,0,72,18,4
27/10/2022,Hospital Melaka,Melaka,91,20,27,35,9,9,82,91,0,0,0,35,56,0,43,22,26
27/10/2022,Hospital Tuanku Jaafar,Negeri Sembilan,55,16,17,22,0,22,33,55,0,0,0,49,6,0,4,41,10
27/10/2022,Hospital Tengku Ampuan Afzan,Pahang,81,11,29,36,5,5,76,81,0,0,0,79,2,0,44,22,15
27/10/2022,Hospital Sultan Haji Ahmad Shah,Pahang,5,3,0,2,0,5,0,5,0,0,0,5,0,0,0,5,0
27/10/2022,Hospital Seberang Jaya,Pulau Pinang,104,21,29,49,5,5,99,104,0,0,0,80,0,24,24,61,19
27/10/2022,Hospital Pulau Pinang,Pulau Pinang,46,15,10,19,2,36,10,45,1,0,0,44,2,0,3,36,7
27/10/2022,Hospital Raja Permaisuri Bainun,Perak,39,14,10,11,4,9,30,37,2,0,0,36,2,1,4,27,8
27/10/2022,Hospital Taiping,Perak,21,6,8,6,1,8,13,19,2,0,0,21,0,0,1,17,3
27/10/2022,Hospital Seri Manjung,Perak,2,2,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0
27/10/2022,Hospital Tengku Ampuan Rahimah,Selangor,42,7,12,20,3,3,39,42,0,0,0,42,0,0,32,6,4
27/10/2022,Hospital Sultanah Nur Zahirah,Terengganu,48,14,12,19,3,9,39,48,0,0,0,45,1,2,15,20,13
27/10/2022,Hospital Queen Elizabeth II,Sabah,122,10,37,66,9,11,111,121,1,0,0,100,20,2,61,33,28
27/10/2022,Hospital Duchess Of Kent,Sabah,5,2,1,2,0,5,0,5,0,0,0,4,1,0,2,3,0
27/10/2022,Hospital Tawau,Sabah,6,2,0,4,0,6,0,6,0,0,0,6,0,0,0,4,2
27/10/2022,Hospital Umum Sarawak,Sarawak,70,11,23,28,8,31,39,70,0,0,0,67,2,1,16,29,25
27/10/2022,Hospital Miri,Sarawak,8,4,2,1,1,8,0,8,0,0,0,8,0,0,1,6,1
27/10/2022,Hospital Sibu,Sarawak,24,6,11,4,3,3,21,24,0,0,0,24,0,0,2,15,7
27/10/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),394,104,117,169,4,122,272,364,16,14,0,345,43,6,104,222,68
28/10/2022,Hospital Sultanah Nora Ismail,Johor,39,8,9,19,3,0,39,39,0,0,0,38,1,0,18,15,6
28/10/2022,Hospital Sultanah Aminah,Johor,29,7,4,17,1,0,29,29,0,0,0,28,1,0,7,18,4
28/10/2022,Hospital Sultanah Bahiyah,Kedah,62,17,19,23,3,0,62,62,0,0,0,59,3,0,5,49,8
28/10/2022,Hospital Raja Perempuan Zainab II,Kelantan,78,14,25,36,3,0,78,78,0,0,0,74,4,0,23,36,19
28/10/2022,Hospital Melaka,Melaka,12,5,1,6,0,12,0,12,0,0,0,10,1,1,2,9,1
28/10/2022,Hospital Tuanku Jaafar,Negeri Sembilan,15,4,2,9,0,15,0,15,0,0,0,15,0,0,1,11,3
28/10/2022,Hospital Tengku Ampuan Afzan,Pahang,4,0,0,4,0,4,0,4,0,0,0,3,1,0,0,3,1
28/10/2022,Hospital Sultan Haji Ahmad Shah,Pahang,9,1,1,7,0,9,0,9,0,0,0,9,0,0,0,9,0
28/10/2022,Hospital Seberang Jaya,Pulau Pinang,11,2,3,5,1,11,0,11,0,0,0,10,1,0,1,8,2
28/10/2022,Hospital Pulau Pinang,Pulau Pinang,36,6,8,21,1,36,0,35,1,0,0,34,2,0,6,24,6
28/10/2022,Hospital Raja Permaisuri Bainun,Perak,56,12,17,24,3,15,41,52,4,0,0,53,3,0,9,34,13
28/10/2022,Hospital Taiping,Perak,12,6,2,3,1,12,0,10,2,0,0,10,2,0,1,9,2
28/10/2022,Hospital Seri Manjung,Perak,2,2,0,0,0,2,0,2,0,0,0,2,0,0,0,1,1
28/10/2022,Hospital Tengku Ampuan Rahimah,Selangor,38,6,10,22,0,15,23,38,0,0,0,34,4,0,5,24,9
28/10/2022,Hospital Sultanah Nur Zahirah,Terengganu,71,14,18,36,3,0,71,71,0,0,0,53,18,0,16,48,7
28/10/2022,Hospital Queen Elizabeth II,Sabah,71,18,18,31,4,6,65,69,2,0,0,43,28,0,26,33,12
28/10/2022,Hospital Duchess Of Kent,Sabah,42,10,15,14,3,0,42,42,0,0,0,34,1,7,18,10,14
28/10/2022,Hospital Tawau,Sabah,11,3,3,3,2,0,11,11,0,0,0,11,0,0,3,3,5
28/10/2022,Hospital Umum Sarawak,Sarawak,31,9,7,12,3,31,0,31,0,0,0,31,0,0,3,26,2
28/10/2022,Hospital Miri,Sarawak,9,3,1,4,1,9,0,9,0,0,0,9,0,0,0,8,1
28/10/2022,Hospital Sibu,Sarawak,5,1,0,2,2,5,0,5,0,0,0,5,0,0,1,3,1
28/10/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),311,82,90,137,2,110,201,287,14,10,0,277,28,6,46,188,77
29/10/2022,Hospital Sultanah Nora Ismail,Johor,48,13,17,18,0,0,48,48,0,0,0,43,5,0,16,16,16
29/10/2022,Hospital Sultanah Aminah,Johor,107,30,25,40,12,0,107,107,0,0,0,96,10,1,27,56,24
29/10/2022,Hospital Sultanah Bahiyah,Kedah,58,19,14,24,1,0,58,58,0,0,0,52,5,1,8,36,14
29/10/2022,Hospital Raja Perempuan Zainab II,Kelantan,45,17,13,13,2,0,45,45,0,0,0,41,4,0,5,29,11
29/10/2022,Hospital Melaka,Melaka,117,39,31,43,4,6,111,117,0,0,0,107,8,2,17,67,33
29/10/2022,Hospital Tuanku Jaafar,Negeri Sembilan,83,28,18,37,0,0,83,83,0,0,0,70,13,0,16,49,18
29/10/2022,Hospital Tengku Ampuan Afzan,Pahang,56,16,21,16,3,0,56,56,0,0,0,49,6,1,14,36,6
29/10/2022,Hospital Sultan Haji Ahmad Shah,Pahang,10,2,5,1,2,0,10,10,0,0,0,10,0,0,5,1,4
29/10/2022,Hospital Seberang Jaya,Pulau Pinang,24,6,4,11,3,0,24,24,0,0,0,23,1,0,6,13,5
29/10/2022,Hospital Pulau Pinang,Pulau Pinang,64,15,19,28,2,0,64,64,0,0,0,59,5,0,9,41,14
29/10/2022,Hospital Raja Permaisuri Bainun,Perak,70,17,19,31,3,0,70,70,0,0,0,64,2,4,10,52,8
29/10/2022,Hospital Taiping,Perak,22,6,7,8,1,0,22,22,0,0,0,22,0,0,13,4,5
29/10/2022,Hospital Seri Manjung,Perak,30,14,2,14,0,0,30,30,0,0,0,26,1,3,7,17,6
29/10/2022,Hospital Tengku Ampuan Rahimah,Selangor,58,19,13,24,2,0,58,58,0,0,0,44,13,1,9,40,9
29/10/2022,Hospital Sultanah Nur Zahirah,Terengganu,26,6,12,7,1,0,26,26,0,0,0,23,3,0,4,20,2
29/10/2022,Hospital Queen Elizabeth II,Sabah,48,12,11,22,3,9,39,48,0,0,0,45,1,2,13,26,9
29/10/2022,Hospital Duchess Of Kent,Sabah,90,18,23,44,5,0,90,90,0,0,0,85,1,4,28,54,8
29/10/2022,Hospital Tawau,Sabah,26,5,9,10,2,0,26,26,0,0,0,26,0,0,5,19,2
29/10/2022,Hospital Umum Sarawak,Sarawak,126,30,35,44,17,0,126,126,0,0,0,122,4,0,39,70,17
29/10/2022,Hospital Miri,Sarawak,50,7,16,25,2,0,50,50,0,0,0,45,4,1,14,20,16
29/10/2022,Hospital Sibu,Sarawak,49,11,13,23,2,0,49,49,0,0,0,48,1,0,15,30,4
29/10/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),540,164,148,215,13,151,389,510,13,17,0,472,50,18,72,334,134
30/10/2022,Hospital Sultanah Nora Ismail,Johor,90,31,22,34,3,8,82,90,0,0,0,85,5,0,14,65,11
30/10/2022,Hospital Sultanah Aminah,Johor,204,52,50,93,9,79,125,204,0,0,0,197,6,1,35,122,47
30/10/2022,Hospital Sultanah Bahiyah,Kedah,34,4,13,13,4,10,24,34,0,0,0,31,3,0,2,24,8
30/10/2022,Hospital Raja Perempuan Zainab II,Kelantan,28,5,10,12,1,14,14,28,0,0,0,22,6,0,4,16,8
30/10/2022,Hospital Melaka,Melaka,137,33,38,57,9,0,137,137,0,0,0,126,7,4,24,80,33
30/10/2022,Hospital Tuanku Jaafar,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2022,Hospital Tengku Ampuan Afzan,Pahang,56,15,15,21,5,0,56,56,0,0,0,52,2,2,7,40,9
30/10/2022,Hospital Sultan Haji Ahmad Shah,Pahang,45,12,8,22,3,0,45,45,0,0,0,45,0,0,8,23,14
30/10/2022,Hospital Seberang Jaya,Pulau Pinang,83,16,18,42,7,0,83,83,0,0,0,82,1,0,9,69,5
30/10/2022,Hospital Pulau Pinang,Pulau Pinang,63,18,19,24,2,0,63,63,0,0,0,56,7,0,7,42,14
30/10/2022,Hospital Raja Permaisuri Bainun,Perak,117,37,29,45,6,0,117,117,0,0,0,96,21,0,13,85,19
30/10/2022,Hospital Taiping,Perak,49,16,9,22,2,0,49,49,0,0,0,42,6,1,3,39,7
30/10/2022,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2022,Hospital Tengku Ampuan Rahimah,Selangor,175,45,41,80,9,0,175,175,0,0,0,160,15,0,23,98,54
30/10/2022,Hospital Sultanah Nur Zahirah,Terengganu,12,2,6,3,1,12,0,9,3,0,0,12,0,0,0,10,2
30/10/2022,Hospital Queen Elizabeth II,Sabah,189,41,51,88,9,0,189,189,0,0,0,173,12,4,126,35,28
30/10/2022,Hospital Duchess Of Kent,Sabah,96,29,20,42,5,0,96,96,0,0,0,94,1,1,18,67,11
30/10/2022,Hospital Tawau,Sabah,23,6,3,11,3,0,23,23,0,0,0,23,0,0,7,8,8
30/10/2022,Hospital Umum Sarawak,Sarawak,118,37,35,36,10,0,118,118,0,0,0,117,0,1,21,79,18
30/10/2022,Hospital Miri,Sarawak,36,10,10,14,2,0,36,36,0,0,0,34,2,0,9,26,1
30/10/2022,Hospital Sibu,Sarawak,97,20,25,45,7,0,97,97,0,0,0,91,5,1,12,77,8
30/10/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),908,256,233,403,15,161,747,908,0,0,0,804,95,9,180,544,184
31/10/2022,Hospital Sultanah Nora Ismail,Johor,4,0,2,2,0,4,0,4,0,0,0,4,0,0,1,3,0
31/10/2022,Hospital Sultanah Aminah,Johor,74,20,17,37,0,23,51,74,0,0,0,35,36,3,24,35,15
31/10/2022,Hospital Sultanah Bahiyah,Kedah,130,29,36,51,14,15,115,130,0,0,0,61,4,65,13,87,30
31/10/2022,Hospital Raja Perempuan Zainab II,Kelantan,39,11,13,14,1,17,22,38,1,0,0,36,3,0,5,24,10
31/10/2022,Hospital Melaka,Melaka,15,2,6,7,0,15,0,15,0,0,0,12,3,0,0,14,1
31/10/2022,Hospital Tuanku Jaafar,Negeri Sembilan,19,3,9,7,0,19,0,19,0,0,0,18,1,0,1,14,4
31/10/2022,Hospital Tengku Ampuan Afzan,Pahang,9,2,3,4,0,9,0,9,0,0,0,8,1,0,2,7,0
31/10/2022,Hospital Sultan Haji Ahmad Shah,Pahang,7,1,3,3,0,7,0,7,0,0,0,6,0,1,1,6,0
31/10/2022,Hospital Seberang Jaya,Pulau Pinang,19,4,6,7,2,11,8,19,0,0,0,19,0,0,3,12,4
31/10/2022,Hospital Pulau Pinang,Pulau Pinang,54,8,16,27,3,40,14,54,0,0,0,52,1,1,10,38,6
31/10/2022,Hospital Raja Permaisuri Bainun,Perak,18,4,4,8,2,18,0,15,3,0,0,18,0,0,1,16,1
31/10/2022,Hospital Taiping,Perak,5,1,1,3,0,5,0,5,0,0,0,4,1,0,0,5,0
31/10/2022,Hospital Seri Manjung,Perak,2,0,1,1,0,2,0,2,0,0,0,2,0,0,1,1,0
31/10/2022,Hospital Tengku Ampuan Rahimah,Selangor,92,19,31,41,1,7,85,92,0,0,0,28,0,64,5,26,61
31/10/2022,Hospital Sultanah Nur Zahirah,Terengganu,4,0,1,3,0,4,0,4,0,0,0,4,0,0,0,3,1
31/10/2022,Hospital Queen Elizabeth II,Sabah,41,14,6,20,1,6,35,40,1,0,0,41,0,0,5,17,19
31/10/2022,Hospital Duchess Of Kent,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2022,Hospital Tawau,Sabah,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
31/10/2022,Hospital Umum Sarawak,Sarawak,21,2,9,8,2,21,0,21,0,0,0,19,2,0,1,19,1
31/10/2022,Hospital Miri,Sarawak,11,3,3,4,1,11,0,11,0,0,0,10,1,0,1,8,2
31/10/2022,Hospital Sibu,Sarawak,13,2,5,4,2,13,0,13,0,0,0,9,3,1,1,12,0
31/10/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),406,105,126,165,10,106,300,376,9,21,0,346,57,3,72,189,145
1/11/2022,Hospital Sultanah Nora Ismail,Johor,6,1,3,2,0,6,0,6,0,0,0,6,0,0,0,6,0
1/11/2022,Hospital Sultanah Aminah,Johor,48,17,14,16,1,30,18,46,2,0,0,45,3,0,12,32,4
1/11/2022,Hospital Sultanah Bahiyah,Kedah,40,6,6,26,2,11,29,40,0,0,0,30,9,1,11,20,9
1/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,93,21,26,39,7,18,75,93,0,0,0,38,55,0,44,37,12
1/11/2022,Hospital Melaka,Melaka,11,4,1,6,0,11,0,10,1,0,0,11,0,0,1,10,0
1/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,22,7,7,7,1,22,0,22,0,0,0,21,1,0,3,16,3
1/11/2022,Hospital Tengku Ampuan Afzan,Pahang,8,1,3,4,0,8,0,8,0,0,0,7,1,0,1,7,0
1/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,8,3,3,1,1,8,0,8,0,0,0,7,1,0,0,8,0
1/11/2022,Hospital Seberang Jaya,Pulau Pinang,12,3,1,8,0,8,4,12,0,0,0,10,2,0,2,8,2
1/11/2022,Hospital Pulau Pinang,Pulau Pinang,75,9,23,34,9,33,42,74,1,0,0,70,5,0,19,35,21
1/11/2022,Hospital Raja Permaisuri Bainun,Perak,111,26,35,40,10,15,96,107,4,0,0,43,67,1,41,58,12
1/11/2022,Hospital Taiping,Perak,14,5,5,4,0,12,2,12,2,0,0,11,1,2,0,14,0
1/11/2022,Hospital Seri Manjung,Perak,4,0,1,3,0,4,0,4,0,0,0,4,0,0,0,3,1
1/11/2022,Hospital Tengku Ampuan Rahimah,Selangor,3,0,1,1,1,3,0,3,0,0,0,3,0,0,0,3,0
1/11/2022,Hospital Sultanah Nur Zahirah,Terengganu,149,35,41,63,10,4,145,149,0,0,0,12,137,0,69,59,21
1/11/2022,Hospital Queen Elizabeth II,Sabah,5,1,1,3,0,1,4,5,0,0,0,4,1,0,1,4,0
1/11/2022,Hospital Duchess Of Kent,Sabah,11,3,5,3,0,7,4,11,0,0,0,9,1,1,4,6,1
1/11/2022,Hospital Tawau,Sabah,5,0,3,2,0,5,0,5,0,0,0,5,0,0,0,5,0
1/11/2022,Hospital Umum Sarawak,Sarawak,56,16,5,34,1,22,34,56,0,0,0,29,27,0,25,28,3
1/11/2022,Hospital Miri,Sarawak,7,1,1,5,0,7,0,7,0,0,0,5,2,0,0,7,0
1/11/2022,Hospital Sibu,Sarawak,6,1,2,2,1,6,0,6,0,0,0,6,0,0,0,5,1
1/11/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),235,65,65,100,5,89,146,218,10,7,0,220,12,3,24,163,48
2/11/2022,Hospital Sultanah Nora Ismail,Johor,10,4,2,3,1,10,0,10,0,0,0,10,0,0,2,5,3
2/11/2022,Hospital Sultanah Aminah,Johor,88,15,19,54,0,26,62,88,0,0,0,79,8,1,23,42,23
2/11/2022,Hospital Sultanah Bahiyah,Kedah,69,18,17,27,7,10,59,69,0,0,0,54,14,1,18,34,17
2/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,105,30,25,41,9,10,95,105,0,0,0,36,69,0,52,38,15
2/11/2022,Hospital Melaka,Melaka,122,26,36,49,11,20,102,121,1,0,0,45,77,0,76,42,4
2/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,12,3,4,5,0,12,0,12,0,0,0,12,0,0,1,8,3
2/11/2022,Hospital Tengku Ampuan Afzan,Pahang,112,30,36,41,5,4,108,112,0,0,0,74,38,0,82,28,2
2/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,8,1,4,3,0,8,0,8,0,0,0,8,0,0,0,7,1
2/11/2022,Hospital Seberang Jaya,Pulau Pinang,43,12,9,20,2,6,37,43,0,0,0,34,9,0,16,19,8
2/11/2022,Hospital Pulau Pinang,Pulau Pinang,97,14,31,45,7,26,71,95,2,0,0,92,5,0,18,65,14
2/11/2022,Hospital Raja Permaisuri Bainun,Perak,141,32,40,57,12,12,129,137,4,0,0,46,95,0,59,70,12
2/11/2022,Hospital Taiping,Perak,14,5,2,6,1,14,0,11,3,0,0,12,1,1,0,14,0
2/11/2022,Hospital Seri Manjung,Perak,26,7,9,9,1,3,23,26,0,0,0,24,2,0,6,18,2
2/11/2022,Hospital Tengku Ampuan Rahimah,Selangor,78,18,20,39,1,6,72,78,0,0,0,71,5,2,7,36,35
2/11/2022,Hospital Sultanah Nur Zahirah,Terengganu,186,48,50,70,18,0,186,186,0,0,0,68,118,0,100,61,25
2/11/2022,Hospital Queen Elizabeth II,Sabah,31,10,5,15,1,3,28,31,0,0,0,31,0,0,6,20,5
2/11/2022,Hospital Duchess Of Kent,Sabah,24,7,6,9,2,2,22,24,0,0,0,24,0,0,8,14,2
2/11/2022,Hospital Tawau,Sabah,10,4,2,4,0,8,2,9,1,0,0,10,0,0,0,10,0
2/11/2022,Hospital Umum Sarawak,Sarawak,45,9,7,26,3,24,21,44,0,1,0,45,0,0,11,16,18
2/11/2022,Hospital Miri,Sarawak,12,2,3,5,2,12,0,12,0,0,0,12,0,0,1,10,1
2/11/2022,Hospital Sibu,Sarawak,9,3,4,1,1,9,0,9,0,0,0,8,1,0,0,8,1
2/11/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),407,100,125,175,7,87,320,380,11,16,0,380,23,4,52,242,113
3/11/2022,Hospital Sultanah Nora Ismail,Johor,12,3,5,3,1,12,0,11,1,0,0,10,2,0,2,8,2
3/11/2022,Hospital Sultanah Aminah,Johor,81,29,17,33,2,15,66,81,0,0,0,76,5,0,45,29,7
3/11/2022,Hospital Sultanah Bahiyah,Kedah,44,9,14,18,3,11,33,44,0,0,0,42,1,1,19,19,6
3/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,33,5,12,14,2,12,21,33,0,0,0,22,11,0,17,14,2
3/11/2022,Hospital Melaka,Melaka,59,20,14,22,3,8,51,59,0,0,0,54,5,0,14,37,8
3/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,68,23,17,28,0,18,50,68,0,0,0,61,7,0,24,21,23
3/11/2022,Hospital Tengku Ampuan Afzan,Pahang,90,20,33,31,6,3,87,90,0,0,0,88,0,2,23,56,11
3/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,85,28,22,35,0,8,77,85,0,0,0,19,66,0,35,43,7
3/11/2022,Hospital Seberang Jaya,Pulau Pinang,89,23,23,36,7,13,76,89,0,0,0,88,1,0,38,18,33
3/11/2022,Hospital Pulau Pinang,Pulau Pinang,56,18,19,15,4,26,30,55,1,0,0,56,0,0,16,34,6
3/11/2022,Hospital Raja Permaisuri Bainun,Perak,155,36,40,65,14,13,142,151,4,0,0,37,117,1,54,72,29
3/11/2022,Hospital Taiping,Perak,22,8,6,7,1,22,0,19,3,0,0,21,1,0,2,15,5
3/11/2022,Hospital Seri Manjung,Perak,2,1,0,1,0,2,0,2,0,0,0,2,0,0,0,1,1
3/11/2022,Hospital Tengku Ampuan Rahimah,Selangor,29,6,4,19,0,3,26,29,0,0,0,25,4,0,5,14,10
3/11/2022,Hospital Sultanah Nur Zahirah,Terengganu,37,11,10,14,2,15,22,36,1,0,0,19,18,0,16,18,3
3/11/2022,Hospital Queen Elizabeth II,Sabah,33,7,5,19,2,10,23,32,1,0,0,33,0,0,9,13,11
3/11/2022,Hospital Duchess Of Kent,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2022,Hospital Tawau,Sabah,8,1,1,4,2,8,0,8,0,0,0,8,0,0,2,6,0
3/11/2022,Hospital Umum Sarawak,Sarawak,85,34,10,39,2,27,58,84,0,1,0,80,4,1,13,57,15
3/11/2022,Hospital Miri,Sarawak,6,1,3,2,0,6,0,6,0,0,0,5,0,1,1,4,1
3/11/2022,Hospital Sibu,Sarawak,7,1,3,2,1,7,0,7,0,0,0,7,0,0,0,6,1
3/11/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),368,98,117,148,5,89,279,345,10,13,0,349,19,0,51,248,69
4/11/2022,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2022,Hospital Sultanah Aminah,Johor,23,2,9,12,0,0,23,23,0,0,0,22,1,0,7,9,7
4/11/2022,Hospital Sultanah Bahiyah,Kedah,70,18,19,27,6,0,70,70,0,0,0,27,43,0,26,35,9
4/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,60,15,13,28,4,0,60,60,0,0,0,53,7,0,14,34,12
4/11/2022,Hospital Melaka,Melaka,9,1,2,5,1,9,0,9,0,0,0,8,1,0,0,4,5
4/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,24,5,10,6,3,24,0,24,0,0,0,22,2,0,6,14,4
4/11/2022,Hospital Tengku Ampuan Afzan,Pahang,8,1,2,4,1,8,0,8,0,0,0,8,0,0,0,7,1
4/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,5,2,1,2,0,5,0,5,0,0,0,3,2,0,1,3,1
4/11/2022,Hospital Seberang Jaya,Pulau Pinang,6,2,2,1,1,6,0,6,0,0,0,6,0,0,2,4,0
4/11/2022,Hospital Pulau Pinang,Pulau Pinang,24,3,5,14,2,24,0,22,2,0,0,22,2,0,2,20,2
4/11/2022,Hospital Raja Permaisuri Bainun,Perak,93,27,22,41,3,0,93,93,0,0,0,83,9,1,17,63,13
4/11/2022,Hospital Taiping,Perak,38,9,11,18,0,0,38,38,0,0,0,37,1,0,6,26,6
4/11/2022,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2022,Hospital Tengku Ampuan Rahimah,Selangor,53,12,16,20,5,4,49,53,0,0,0,50,3,0,11,31,11
4/11/2022,Hospital Sultanah Nur Zahirah,Terengganu,91,12,30,46,3,0,91,91,0,0,0,22,69,0,43,35,13
4/11/2022,Hospital Queen Elizabeth II,Sabah,20,4,2,14,0,8,12,18,2,0,0,19,0,1,1,12,7
4/11/2022,Hospital Duchess Of Kent,Sabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2022,Hospital Tawau,Sabah,17,4,7,5,1,5,12,17,0,0,0,16,0,1,5,8,4
4/11/2022,Hospital Umum Sarawak,Sarawak,25,3,6,15,1,25,0,25,0,0,0,24,1,0,4,18,3
4/11/2022,Hospital Miri,Sarawak,17,5,1,11,0,17,0,17,0,0,0,17,0,0,7,7,3
4/11/2022,Hospital Sibu,Sarawak,10,4,2,4,0,10,0,10,0,0,0,10,0,0,1,8,1
4/11/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),242,62,65,106,8,123,119,212,14,16,0,191,45,6,37,171,34
5/11/2022,Hospital Sultanah Nora Ismail,Johor,75,11,26,32,6,0,75,75,0,0,0,68,5,2,12,50,13
5/11/2022,Hospital Sultanah Aminah,Johor,87,15,27,45,0,0,87,87,0,0,0,79,8,0,24,42,21
5/11/2022,Hospital Sultanah Bahiyah,Kedah,97,19,25,45,8,0,97,97,0,0,0,34,62,1,31,48,18
5/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,Hospital Melaka,Melaka,117,31,28,49,9,6,111,116,1,0,0,108,8,1,17,75,25
5/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,Hospital Tengku Ampuan Afzan,Pahang,212,60,62,78,12,0,212,212,0,0,0,167,45,0,147,48,17
5/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,Hospital Seberang Jaya,Pulau Pinang,21,5,3,12,1,0,21,21,0,0,0,20,1,0,2,17,2
5/11/2022,Hospital Pulau Pinang,Pulau Pinang,93,13,23,48,9,50,43,91,2,0,0,88,5,0,19,54,20
5/11/2022,Hospital Raja Permaisuri Bainun,Perak,53,12,13,23,5,0,53,53,0,0,0,43,9,1,11,30,12
5/11/2022,Hospital Taiping,Perak,23,7,5,9,2,0,23,23,0,0,0,21,2,0,6,16,1
5/11/2022,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,Hospital Tengku Ampuan Rahimah,Selangor,36,10,10,13,3,0,36,36,0,0,0,36,0,0,8,11,17
5/11/2022,Hospital Sultanah Nur Zahirah,Terengganu,53,15,13,22,3,0,53,53,0,0,0,46,7,0,9,31,13
5/11/2022,Hospital Queen Elizabeth II,Sabah,63,14,12,32,5,10,53,62,1,0,0,61,1,1,16,36,11
5/11/2022,Hospital Duchess Of Kent,Sabah,21,4,5,11,1,0,21,21,0,0,0,19,1,1,3,16,2
5/11/2022,Hospital Tawau,Sabah,18,5,3,9,1,0,18,18,0,0,0,18,0,0,10,4,4
5/11/2022,Hospital Umum Sarawak,Sarawak,81,25,25,29,2,0,81,81,0,0,0,78,3,0,14,50,17
5/11/2022,Hospital Miri,Sarawak,44,8,16,20,0,0,44,44,0,0,0,43,1,0,17,15,12
5/11/2022,Hospital Sibu,Sarawak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2022,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),817,212,244,340,21,140,677,787,19,11,0,604,205,8,199,465,153
6/11/2022,Hospital Sultanah Nora Ismail,Johor,82,17,19,39,7,12,70,82,0,0,0,73,9,0,40,31,11
6/11/2022,Hospital Sultanah Aminah,Johor,165,35,51,73,6,58,107,165,0,0,0,154,11,0,35,97,33
6/11/2022,Hospital Sultanah Bahiyah,Kedah,76,19,21,33,3,8,68,76,0,0,0,21,55,0,35,29,12
6/11/2022,Hospital Raja Perempuan Zainab II,Kelantan,61,21,17,21,2,14,47,61,0,0,0,54,5,2,15,32,14
6/11/2022,Hospital Melaka,Melaka,217,54,59,83,21,0,217,217,0,0,0,205,12,0,31,131,55
6/11/2022,Hospital Tuanku Jaafar,Negeri Sembilan,107,30,35,40,2,0,107,107,0,0,0,97,10,0,25,61,21
6/11/2022,Hospital Tengku Ampuan Afzan,Pahang,113,31,34,41,7,0,113,113,0,0,0,18,95,0,65,38,10
6/11/2022,Hospital Sultan Haji Ahmad Shah,Pahang,46,6,17,21,2,0,46,46,0,0,0,45,1,0,6,32,8
